"date","away","away_score","home","home_score","point_diff"
2021-11-09,"Siena",47,"St. Bonaventure",75,28
2021-11-14,"Canisius",60,"St. Bonaventure",69,9
2021-11-27,"Northern Iowa",90,"St. Bonaventure",80,-10
2021-12-01,"Coppin St.",81,"St. Bonaventure",93,12
2021-12-04,"Buffalo",65,"St. Bonaventure",68,3
2021-12-08,"Loyola MD",71,"St. Bonaventure",84,13
2022-01-14,"VCU",53,"St. Bonaventure",73,20
2022-01-29,"Saint Joseph's",69,"St. Bonaventure",80,11
2022-02-01,"Davidson",81,"St. Bonaventure",76,-5
2022-02-08,"Fordham",51,"St. Bonaventure",76,25
2021-11-13,"St. Thomas",91,"St. Francis NY",73,-18
2021-11-26,"McNeese St.",71,"St. Francis NY",59,-12
2021-12-05,"Hartford",68,"St. Francis NY",55,-13
2021-12-14,"Medgar Evers",51,"St. Francis NY",113,62
2021-12-31,"Central Connecticut",67,"St. Francis NY",55,-12
2022-01-06,"St. Francis PA",53,"St. Francis NY",70,17
2022-01-08,"Mount St. Mary's",69,"St. Francis NY",61,-8
2022-01-17,"LIU",80,"St. Francis NY",65,-15
2022-01-30,"Wagner",72,"St. Francis NY",69,-3
2022-02-03,"Fairleigh Dickinson",64,"St. Francis NY",81,17
2022-02-05,"Sacred Heart",66,"St. Francis NY",62,-4
2021-11-15,"Franciscan",54,"St. Francis PA",100,46
2021-12-01,"Bucknell",67,"St. Francis PA",93,26
2021-12-22,"Robert Morris",75,"St. Francis PA",67,-8
2021-12-29,"Wagner",72,"St. Francis PA",64,-8
2021-12-31,"Fairleigh Dickinson",70,"St. Francis PA",62,-8
2022-01-21,"Central Connecticut",67,"St. Francis PA",68,1
2022-01-23,"Sacred Heart",74,"St. Francis PA",85,11
2022-02-03,"Bryant",89,"St. Francis PA",82,-7
2022-02-05,"Merrimack",65,"St. Francis PA",64,-1
2022-02-12,"Mount St. Mary's",54,"St. Francis PA",52,-2
2021-11-09,"Mississippi Valley St.",61,"St. John's",119,58
2021-11-13,"Saint Peter's",70,"St. John's",91,21
2021-11-20,"Fairleigh Dickinson",74,"St. John's",87,13
2021-11-23,"St. Francis NY",70,"St. John's",76,6
2021-11-27,"NJIT",68,"St. John's",77,9
2021-12-03,"Kansas",95,"St. John's",75,-20
2021-12-05,"Fordham",69,"St. John's",83,14
2021-12-09,"Monmouth",83,"St. John's",88,5
2021-12-12,"Colgate",64,"St. John's",82,18
2021-12-18,"Pittsburgh",59,"St. John's",57,-2
2022-01-05,"DePaul",84,"St. John's",89,5
2022-01-16,"Georgetown",69,"St. John's",88,19
2022-01-22,"Seton Hall",66,"St. John's",60,-6
2022-02-01,"Providence",86,"St. John's",82,-4
2022-02-08,"Villanova",75,"St. John's",69,-6
2021-12-02,"Crown",53,"St. Thomas",73,20
2021-12-11,"Montana St.",72,"St. Thomas",65,-7
2021-12-14,"Northland",50,"St. Thomas",109,59
2021-12-29,"North Central MN",45,"St. Thomas",97,52
2022-01-01,"Western Illinois",66,"St. Thomas",89,23
2022-01-06,"Oral Roberts",81,"St. Thomas",66,-15
2022-01-20,"South Dakota St.",92,"St. Thomas",77,-15
2022-01-22,"South Dakota",90,"St. Thomas",79,-11
2022-02-08,"UMKC",76,"St. Thomas",67,-9
2022-02-10,"North Dakota",78,"St. Thomas",70,-8
2022-02-12,"North Dakota St.",75,"St. Thomas",64,-11
2021-11-09,"Tarleton St.",50,"Stanford",62,12
2021-11-15,"San Jose St.",62,"Stanford",76,14
2021-11-17,"Valparaiso",60,"Stanford",74,14
2021-11-23,"North Carolina A&T",65,"Stanford",79,14
2021-12-12,"Oregon",69,"Stanford",72,3
2021-12-16,"Dartmouth",78,"Stanford",89,11
2021-12-19,"Texas",60,"Stanford",53,-7
2021-12-22,"Wyoming",63,"Stanford",66,3
2021-12-23,"Liberty",76,"Stanford",79,3
2022-01-11,"USC",69,"Stanford",75,6
2022-01-20,"Arizona",85,"Stanford",57,-28
2022-01-22,"Arizona St.",76,"Stanford",79,3
2022-02-01,"California",50,"Stanford",57,7
2022-02-03,"Washington St.",66,"Stanford",60,-6
2022-02-06,"Washington",69,"Stanford",87,18
2022-02-08,"UCLA",79,"Stanford",70,-9
2021-11-09,"LSU Alexandria",73,"Stephen F. Austin",82,9
2021-11-11,"Mary Hardin Baylor",63,"Stephen F. Austin",76,13
2021-11-14,"South Dakota St.",83,"Stephen F. Austin",71,-12
2021-11-19,"Middle Tennessee",74,"Stephen F. Austin",87,13
2021-12-01,"Lincoln CA",54,"Stephen F. Austin",90,36
2021-12-04,"Wiley",76,"Stephen F. Austin",100,24
2021-12-11,"Liberty",51,"Stephen F. Austin",63,12
2021-12-14,"Louisiana Monroe",82,"Stephen F. Austin",69,-13
2022-01-11,"UT Rio Grande Valley",75,"Stephen F. Austin",86,11
2022-01-17,"Lamar",78,"Stephen F. Austin",86,8
2022-01-20,"Grand Canyon",46,"Stephen F. Austin",71,25
2022-01-22,"New Mexico St.",72,"Stephen F. Austin",58,-14
2022-02-03,"Utah Valley",59,"Stephen F. Austin",78,19
2022-02-05,"Dixie St.",52,"Stephen F. Austin",81,29
2021-11-09,"Florida Memorial",67,"Stetson",74,7
2021-11-27,"Campbell",60,"Stetson",58,-2
2021-12-11,"Ohio",55,"Stetson",45,-10
2021-12-13,"Johnson FL",58,"Stetson",104,46
2021-12-16,"Charleston",59,"Stetson",67,8
2021-12-22,"Piedmont",53,"Stetson",97,44
2021-12-30,"Point",65,"Stetson",77,12
2022-01-04,"Liberty",75,"Stetson",59,-16
2022-01-15,"Kennesaw St.",77,"Stetson",49,-28
2022-01-18,"Florida Gulf Coast",93,"Stetson",91,-2
2022-01-27,"Bellarmine",72,"Stetson",47,-25
2022-01-29,"Eastern Kentucky",95,"Stetson",113,18
2022-02-09,"Jacksonville St.",57,"Stetson",63,6
2021-11-22,"Sacred Heart",72,"Stony Brook",75,3
2021-12-01,"American",57,"Stony Brook",80,23
2021-12-04,"Wagner",78,"Stony Brook",49,-29
2021-12-08,"Hofstra",62,"Stony Brook",79,17
2021-12-11,"Bryant",78,"Stony Brook",86,8
2021-12-14,"Central Connecticut",67,"Stony Brook",87,20
2021-12-18,"Saint Peter's",63,"Stony Brook",64,1
2021-12-29,"Farmingdale St.",57,"Stony Brook",87,30
2022-01-08,"Maine",72,"Stony Brook",80,8
2022-01-17,"UMBC",51,"Stony Brook",65,14
2022-01-26,"Vermont",80,"Stony Brook",67,-13
2022-02-02,"Binghamton",77,"Stony Brook",61,-16
2022-02-07,"New Hampshire",67,"Stony Brook",65,-2
2022-02-09,"UMass Lowell",85,"Stony Brook",87,2
2021-11-09,"Lafayette",63,"Syracuse",97,34
2021-11-14,"Drexel",60,"Syracuse",75,15
2021-11-20,"Colgate",100,"Syracuse",85,-15
2021-11-26,"Auburn",89,"Syracuse",68,-21
2021-11-30,"Indiana",110,"Syracuse",112,2
2021-12-07,"Villanova",67,"Syracuse",53,-14
2021-12-27,"Brown",62,"Syracuse",93,31
2021-12-29,"Cornell",68,"Syracuse",80,12
2022-01-01,"Virginia",74,"Syracuse",69,-5
2022-01-11,"Pittsburgh",61,"Syracuse",77,16
2022-01-15,"Florida St.",76,"Syracuse",71,-5
2022-01-18,"Clemson",78,"Syracuse",91,13
2022-01-29,"Wake Forest",72,"Syracuse",94,22
2022-02-05,"Louisville",69,"Syracuse",92,23
2021-11-19,"Paul Quinn",42,"Tarleton St.",69,27
2021-12-05,"Charleston Southern",59,"Tarleton St.",57,-2
2021-12-07,"Dallas Christian",65,"Tarleton St.",84,19
2021-12-08,"Southwestern Assemblie",75,"Tarleton St.",81,6
2021-12-17,"South Alabama",52,"Tarleton St.",65,13
2021-12-21,"Air Force",45,"Tarleton St.",67,22
2022-01-06,"Sam Houston St.",64,"Tarleton St.",75,11
2022-01-08,"Stephen F. Austin",71,"Tarleton St.",77,6
2022-01-20,"Cal Baptist",88,"Tarleton St.",84,-4
2022-01-22,"Seattle",76,"Tarleton St.",68,-8
2022-02-05,"Chicago St.",54,"Tarleton St.",57,3
2022-02-12,"Abilene Christian",77,"Tarleton St.",63,-14
2021-11-11,"McNeese St.",61,"TCU",77,16
2021-11-15,"Southern Miss",51,"TCU",83,32
2021-11-18,"Nicholls St.",50,"TCU",63,13
2021-11-22,"Santa Clara",85,"TCU",66,-19
2021-11-29,"Austin Peay",51,"TCU",68,17
2021-12-02,"Oral Roberts",63,"TCU",71,8
2021-12-08,"Utah",62,"TCU",76,14
2021-12-21,"Grambling St.",55,"TCU",90,35
2022-01-08,"Baylor",76,"TCU",64,-12
2022-01-15,"Oklahoma",58,"TCU",59,1
2022-01-25,"Texas",73,"TCU",50,-23
2022-01-29,"LSU",68,"TCU",77,9
2022-02-05,"Kansas St.",75,"TCU",63,-12
2022-02-08,"Oklahoma St.",73,"TCU",77,4
2021-11-10,"Maryland Eastern Shore",49,"Temple",72,23
2021-11-13,"USC",76,"Temple",71,-5
2021-11-18,"Clemson",75,"Temple",48,-27
2021-11-19,"Boise St.",82,"Temple",62,-20
2021-11-27,"Delaware",74,"Temple",75,1
2021-12-01,"La Salle",57,"Temple",73,16
2021-12-04,"Penn",72,"Temple",81,9
2021-12-15,"UCF",65,"Temple",48,-17
2021-12-22,"Delaware St.",48,"Temple",85,37
2022-01-02,"Houston",66,"Temple",61,-5
2022-01-08,"East Carolina",75,"Temple",78,3
2022-01-25,"Cincinnati",58,"Temple",61,3
2022-02-05,"Tulsa",58,"Temple",67,9
2021-11-09,"Tennessee Martin",62,"Tennessee",90,28
2021-11-14,"East Tennessee St.",62,"Tennessee",94,32
2021-11-20,"Villanova",71,"Tennessee",53,-18
2021-11-26,"Tennessee Tech",69,"Tennessee",80,11
2021-11-30,"Presbyterian",44,"Tennessee",86,42
2021-12-07,"Texas Tech",57,"Tennessee",52,-5
2021-12-11,"UNC Greensboro",36,"Tennessee",76,40
2021-12-14,"USC Upstate",52,"Tennessee",96,44
2021-12-22,"Arizona",73,"Tennessee",77,4
2022-01-05,"Mississippi",60,"Tennessee",66,6
2022-01-11,"South Carolina",46,"Tennessee",66,20
2022-01-22,"LSU",50,"Tennessee",64,14
2022-01-26,"Florida",71,"Tennessee",78,7
2022-02-01,"Texas A&M",80,"Tennessee",90,10
2022-02-12,"Vanderbilt",64,"Tennessee",73,9
2021-11-13,"Miami Hamilton",66,"Tennessee Martin",94,28
2021-11-20,"Troy",80,"Tennessee Martin",67,-13
2021-11-24,"Carver",43,"Tennessee Martin",103,60
2021-12-11,"Middle Tennessee",84,"Tennessee Martin",75,-9
2021-12-14,"UNC Asheville",68,"Tennessee Martin",79,11
2022-01-08,"Belmont",81,"Tennessee Martin",55,-26
2022-01-15,"Tennessee Tech",76,"Tennessee Martin",70,-6
2022-01-20,"Austin Peay",72,"Tennessee Martin",57,-15
2022-01-24,"SIU Edwardsville",70,"Tennessee Martin",76,6
2022-01-27,"Eastern Illinois",58,"Tennessee Martin",53,-5
2022-02-03,"Southeast Missouri St.",63,"Tennessee Martin",84,21
2022-02-05,"Tennessee St.",69,"Tennessee Martin",61,-8
2021-11-13,"Norfolk St.",66,"Tennessee St.",59,-7
2021-11-16,"Fisk",56,"Tennessee St.",111,55
2021-11-28,"Southern",82,"Tennessee St.",80,-2
2021-12-10,"IUPUI",44,"Tennessee St.",70,26
2021-12-21,"Campbellsville H'burg",66,"Tennessee St.",108,42
2022-01-06,"Tennessee Martin",94,"Tennessee St.",78,-16
2022-01-08,"Southeast Missouri St.",84,"Tennessee St.",95,11
2022-01-15,"Morehead St.",71,"Tennessee St.",64,-7
2022-01-17,"Tennessee Tech",64,"Tennessee St.",80,16
2022-01-22,"Austin Peay",61,"Tennessee St.",65,4
2022-02-03,"Belmont",88,"Tennessee St.",61,-27
2022-02-10,"Murray St.",73,"Tennessee St.",62,-11
2021-11-14,"Oakwood",68,"Tennessee Tech",109,41
2021-11-23,"Lipscomb",77,"Tennessee Tech",88,11
2021-11-30,"Chattanooga",82,"Tennessee Tech",65,-17
2021-12-11,"Troy",75,"Tennessee Tech",72,-3
2021-12-16,"Montreat",60,"Tennessee Tech",117,57
2022-01-20,"SIU Edwardsville",76,"Tennessee Tech",94,18
2022-01-27,"Murray St.",80,"Tennessee Tech",75,-5
2022-01-29,"Austin Peay",58,"Tennessee Tech",55,-3
2022-01-31,"Morehead St.",70,"Tennessee Tech",56,-14
2022-02-05,"Belmont",100,"Tennessee Tech",92,-8
2022-02-07,"Eastern Illinois",58,"Tennessee Tech",84,26
2021-11-09,"Houston Baptist",48,"Texas",92,44
2021-11-17,"Northern Colorado",49,"Texas",62,13
2021-11-20,"San Jose St.",45,"Texas",79,34
2021-11-24,"Cal Baptist",44,"Texas",68,24
2021-11-29,"Sam Houston St.",57,"Texas",73,16
2021-12-03,"UT Rio Grande Valley",58,"Texas",88,30
2021-12-14,"Arkansas Pine Bluff",31,"Texas",63,32
2021-12-22,"Alabama St.",48,"Texas",68,20
2021-12-28,"Incarnate Word",33,"Texas",78,45
2022-01-01,"West Virginia",59,"Texas",74,15
2022-01-11,"Oklahoma",52,"Texas",66,14
2022-01-18,"Kansas St.",66,"Texas",65,-1
2022-01-22,"Oklahoma St.",51,"Texas",56,5
2022-01-29,"Tennessee",51,"Texas",52,1
2022-02-05,"Iowa St.",41,"Texas",63,22
2022-02-07,"Kansas",76,"Texas",79,3
2021-11-10,"North Florida",46,"Texas A&M",64,18
2021-11-12,"Abilene Christian",80,"Texas A&M",81,1
2021-11-14,"Texas A&M Corpus Chris",65,"Texas A&M",86,21
2021-11-17,"Houston Baptist",39,"Texas A&M",73,34
2021-11-30,"New Orleans",65,"Texas A&M",85,20
2021-12-11,"TCU",68,"Texas A&M",64,-4
2021-12-21,"Northwestern St.",61,"Texas A&M",80,19
2021-12-27,"Dallas Christian",52,"Texas A&M",102,50
2021-12-29,"Central Arkansas",59,"Texas A&M",85,26
2022-01-08,"Arkansas",81,"Texas A&M",86,5
2022-01-11,"Mississippi",51,"Texas A&M",67,16
2022-01-19,"Kentucky",64,"Texas A&M",58,-6
2022-01-29,"South Carolina",74,"Texas A&M",63,-11
2022-02-05,"Missouri",70,"Texas A&M",66,-4
2022-02-08,"LSU",76,"Texas A&M",68,-8
2021-11-09,"Texas Lutheran",64,"Texas A&M Corpus Chris",102,38
2021-11-17,"Denver",67,"Texas A&M Corpus Chris",69,2
2021-11-27,"St. Mary's TX",73,"Texas A&M Corpus Chris",88,15
2021-12-04,"Southwestern",60,"Texas A&M Corpus Chris",111,51
2021-12-08,"UT Rio Grande Valley",69,"Texas A&M Corpus Chris",75,6
2021-12-18,"Lamar",53,"Texas A&M Corpus Chris",57,4
2021-12-31,"Sul Ross St.",49,"Texas A&M Corpus Chris",101,52
2022-01-06,"Northwestern St.",67,"Texas A&M Corpus Chris",89,22
2022-01-08,"McNeese St.",54,"Texas A&M Corpus Chris",67,13
2022-01-15,"Incarnate Word",64,"Texas A&M Corpus Chris",80,16
2022-01-20,"McNeese St.",56,"Texas A&M Corpus Chris",60,4
2022-01-22,"Houston Baptist",77,"Texas A&M Corpus Chris",71,-6
2022-02-03,"New Orleans",79,"Texas A&M Corpus Chris",70,-9
2022-01-08,"Arkansas Pine Bluff",71,"Texas Southern",90,19
2022-01-10,"Mississippi Valley St.",58,"Texas Southern",95,37
2022-01-22,"Alabama A&M",44,"Texas Southern",78,34
2022-01-24,"Alabama St.",66,"Texas Southern",73,7
2022-02-12,"Grambling St.",65,"Texas Southern",68,3
2021-11-24,"LeTourneau",47,"Texas St.",92,45
2021-12-05,"Denver",58,"Texas St.",71,13
2021-12-12,"Southwestern",54,"Texas St.",101,47
2021-12-15,"Lamar",47,"Texas St.",67,20
2021-12-18,"Paul Quinn",36,"Texas St.",75,39
2021-12-30,"Troy",78,"Texas St.",63,-15
2022-01-13,"Louisiana Monroe",56,"Texas St.",80,24
2022-01-15,"Louisiana",68,"Texas St.",72,4
2022-01-29,"UT Arlington",53,"Texas St.",58,5
2022-02-03,"Appalachian St.",66,"Texas St.",68,2
2022-02-05,"Coastal Carolina",64,"Texas St.",69,5
2021-11-09,"North Florida",74,"Texas Tech",89,15
2021-11-12,"Grambling St.",62,"Texas Tech",88,26
2021-11-15,"Prairie View A&M",49,"Texas Tech",84,35
2021-11-20,"Incarnate Word",62,"Texas Tech",84,22
2021-11-23,"Nebraska Omaha",40,"Texas Tech",96,56
2021-11-27,"Lamar",57,"Texas Tech",89,32
2021-12-14,"Arkansas St.",62,"Texas Tech",75,13
2021-12-22,"Eastern Washington",46,"Texas Tech",78,32
2021-12-28,"Alabama St.",53,"Texas Tech",75,22
2022-01-08,"Kansas",67,"Texas Tech",75,8
2022-01-13,"Oklahoma St.",57,"Texas Tech",78,21
2022-01-18,"Iowa St.",60,"Texas Tech",72,12
2022-01-22,"West Virginia",65,"Texas Tech",78,13
2022-01-29,"Mississippi St.",50,"Texas Tech",76,26
2022-02-01,"Texas",64,"Texas Tech",77,13
2022-02-12,"TCU",69,"Texas Tech",82,13
2021-11-12,"Morris",67,"The Citadel",108,41
2021-11-18,"Carver",49,"The Citadel",102,53
2021-12-06,"North Carolina Central",67,"The Citadel",80,13
2021-12-16,"St. Andrews Pres.",62,"The Citadel",102,40
2021-12-20,"South Carolina St.",74,"The Citadel",57,-17
2021-12-21,"Manhattan",77,"The Citadel",74,-3
2022-01-13,"UNC Greensboro",69,"The Citadel",74,5
2022-01-15,"VMI",90,"The Citadel",85,-5
2022-01-17,"Mercer",71,"The Citadel",64,-7
2022-01-26,"Western Carolina",66,"The Citadel",68,2
2022-01-29,"Chattanooga",75,"The Citadel",62,-13
2022-02-05,"Samford",93,"The Citadel",107,14
2021-11-13,"Detroit Mercy",73,"Toledo",81,8
2021-11-29,"Northwestern Ohio",36,"Toledo",106,70
2021-12-07,"Bradley",65,"Toledo",67,2
2021-12-21,"Marshall",63,"Toledo",95,32
2021-12-29,"Western Michigan",56,"Toledo",83,27
2022-01-08,"Northern Illinois",63,"Toledo",94,31
2022-01-18,"Ball St.",70,"Toledo",83,13
2022-01-25,"Buffalo",75,"Toledo",86,11
2022-01-28,"Akron",76,"Toledo",84,8
2022-02-08,"Ohio",62,"Toledo",77,15
2021-11-13,"Monmouth",79,"Towson",71,-8
2021-11-16,"Hampton",54,"Towson",78,24
2021-11-23,"Penn",61,"Towson",76,15
2021-11-25,"San Francisco",71,"Towson",61,-10
2021-11-26,"New Mexico",58,"Towson",73,15
2021-12-02,"LIU",63,"Towson",72,9
2021-12-14,"UNC Greensboro",64,"Towson",74,10
2022-01-09,"Northeastern",67,"Towson",70,3
2022-01-11,"Hofstra",66,"Towson",78,12
2022-01-20,"Charleston",67,"Towson",74,7
2022-01-22,"UNC Wilmington",81,"Towson",77,-4
2022-01-29,"Drexel",62,"Towson",66,4
2022-02-10,"William & Mary",60,"Towson",75,15
2022-02-12,"Elon",50,"Towson",86,36
2021-11-09,"Carver",42,"Troy",104,62
2021-11-16,"Jacksonville St.",65,"Troy",69,4
2021-12-01,"Rust",48,"Troy",81,33
2021-12-05,"Southeastern Louisiana",72,"Troy",68,-4
2021-12-14,"Alabama A&M",57,"Troy",66,9
2021-12-18,"Arkansas Baptist",64,"Troy",84,20
2022-01-06,"Coastal Carolina",59,"Troy",69,10
2022-01-08,"Appalachian St.",53,"Troy",68,15
2022-01-29,"South Alabama",68,"Troy",77,9
2022-02-10,"Arkansas St.",77,"Troy",79,2
2022-02-12,"Little Rock",66,"Troy",62,-4
2021-11-09,"Southeastern Louisiana",67,"Tulane",70,3
2021-11-13,"Southern",73,"Tulane",70,-3
2021-11-22,"Drexel",87,"Tulane",90,3
2021-11-23,"Toledo",68,"Tulane",67,-1
2021-12-04,"Alcorn St.",64,"Tulane",85,21
2021-12-07,"Charleston",86,"Tulane",72,-14
2021-12-29,"Memphis",84,"Tulane",85,1
2022-01-08,"South Florida",54,"Tulane",68,14
2022-01-15,"SMU",75,"Tulane",66,-9
2022-01-26,"Tulsa",63,"Tulane",97,34
2022-01-29,"Wichita St.",66,"Tulane",67,1
2022-02-05,"East Carolina",66,"Tulane",86,20
2022-02-12,"Temple",83,"Tulane",92,9
2021-11-10,"Northwestern St.",75,"Tulsa",82,7
2021-11-13,"Air Force",59,"Tulsa",58,-1
2021-11-15,"Oregon St.",58,"Tulsa",64,6
2021-11-20,"Rhode Island",71,"Tulsa",77,6
2021-11-21,"Utah",72,"Tulsa",58,-14
2021-11-26,"Little Rock",63,"Tulsa",77,14
2021-12-07,"Loyola Marymount",60,"Tulsa",55,-5
2021-12-11,"Southern Illinois",65,"Tulsa",69,4
2021-12-16,"Alcorn St.",62,"Tulsa",83,21
2021-12-29,"SMU",74,"Tulsa",69,-5
2022-01-12,"Temple",69,"Tulsa",64,-5
2022-01-15,"Houston",66,"Tulsa",64,-2
2022-01-23,"Memphis",83,"Tulsa",81,-2
2022-01-29,"South Florida",45,"Tulsa",76,31
2022-02-08,"East Carolina",73,"Tulsa",71,-2
2022-02-12,"Cincinnati",77,"Tulsa",83,6
2021-11-09,"UNC Asheville",77,"UAB",102,25
2021-11-12,"Morehead St.",71,"UAB",85,14
2021-11-14,"Rhodes",61,"UAB",98,37
2021-11-21,"Alabama A&M",41,"UAB",86,45
2021-11-25,"New Mexico",73,"UAB",86,13
2021-12-01,"East Tennessee St.",56,"UAB",70,14
2021-12-12,"Millsaps",29,"UAB",103,74
2021-12-14,"Grambling St.",61,"UAB",79,18
2021-12-18,"West Virginia",65,"UAB",59,-6
2021-12-22,"Mississippi Valley St.",58,"UAB",100,42
2021-12-30,"UTEP",62,"UAB",75,13
2022-01-01,"UTSA",59,"UAB",87,28
2022-01-13,"FIU",56,"UAB",84,28
2022-01-15,"Florida Atlantic",65,"UAB",76,11
2022-02-05,"Middle Tennessee",75,"UAB",97,22
2022-02-10,"Southern Miss",63,"UAB",84,21
2021-11-12,"Eastern Washington",76,"UC Davis",84,8
2021-11-23,"Sacramento St.",75,"UC Davis",63,-12
2021-11-28,"Academy of Art",79,"UC Davis",60,-19
2021-12-01,"Pacific",57,"UC Davis",63,6
2021-12-04,"California Merced",40,"UC Davis",81,41
2021-12-22,"Portland",65,"UC Davis",60,-5
2022-01-08,"UC San Diego",71,"UC Davis",78,7
2022-01-27,"Cal St. Fullerton",74,"UC Davis",58,-16
2022-01-29,"Long Beach St.",70,"UC Davis",63,-7
2022-02-05,"Hawaii",65,"UC Davis",68,3
2021-11-13,"Boise St.",50,"UC Irvine",58,8
2021-11-16,"La Verne",41,"UC Irvine",100,59
2021-11-20,"Pepperdine",48,"UC Irvine",82,34
2021-12-03,"Bethesda",54,"UC Irvine",86,32
2022-01-20,"Cal St. Fullerton",65,"UC Irvine",63,-2
2022-01-27,"Cal St. Bakersfield",52,"UC Irvine",57,5
2022-01-29,"Cal Poly",48,"UC Irvine",72,24
2022-02-10,"UC Riverside",56,"UC Irvine",66,10
2021-11-14,"La Sierra",54,"UC Riverside",72,18
2021-11-20,"Bethesda",57,"UC Riverside",95,38
2021-11-26,"Florida A&M",49,"UC Riverside",60,11
2021-12-12,"Cal Baptist",54,"UC Riverside",70,16
2022-01-06,"UC San Diego",51,"UC Riverside",59,8
2022-01-08,"UC Irvine",68,"UC Riverside",51,-17
2022-01-27,"Long Beach St.",68,"UC Riverside",62,-6
2022-01-29,"Cal St. Fullerton",54,"UC Riverside",67,13
2022-02-01,"UC Davis",65,"UC Riverside",60,-5
2022-02-03,"Hawaii",59,"UC Riverside",64,5
2021-11-13,"George Washington",55,"UC San Diego",75,20
2021-11-16,"San Diego Christian",60,"UC San Diego",97,37
2021-12-02,"Eastern Michigan",74,"UC San Diego",83,9
2021-12-18,"Cal Tech",52,"UC San Diego",93,41
2021-12-30,"UC Santa Barbara",83,"UC San Diego",85,2
2022-01-01,"Cal St. Northridge",64,"UC San Diego",72,8
2022-01-20,"Long Beach St.",87,"UC San Diego",69,-18
2022-01-27,"Cal Poly",59,"UC San Diego",55,-4
2022-01-29,"Cal St. Bakersfield",75,"UC San Diego",83,8
2022-02-12,"UC Riverside",62,"UC San Diego",85,23
2021-11-10,"San Francisco St.",65,"UC Santa Barbara",119,54
2021-11-20,"Chicago St.",50,"UC Santa Barbara",81,31
2021-11-24,"Arkansas Pine Bluff",58,"UC Santa Barbara",86,28
2021-11-29,"UT Arlington",70,"UC Santa Barbara",62,-8
2021-12-03,"Pepperdine",74,"UC Santa Barbara",86,12
2021-12-05,"Cal Lutheran",66,"UC Santa Barbara",87,21
2021-12-19,"Florida A&M",62,"UC Santa Barbara",73,11
2021-12-22,"Idaho St.",43,"UC Santa Barbara",56,13
2022-02-03,"UC Irvine",53,"UC Santa Barbara",52,-1
2022-02-05,"UC San Diego",48,"UC Santa Barbara",84,36
2021-11-10,"Robert Morris",59,"UCF",69,10
2021-11-16,"Jacksonville",54,"UCF",63,9
2021-11-27,"Oklahoma",65,"UCF",62,-3
2021-12-05,"Bethune Cookman",45,"UCF",81,36
2021-12-11,"North Carolina A&T",68,"UCF",83,15
2021-12-22,"North Alabama",64,"UCF",75,11
2021-12-30,"Michigan",71,"UCF",85,14
2022-01-05,"Temple",66,"UCF",62,-4
2022-01-12,"Memphis",64,"UCF",74,10
2022-01-22,"Tulane",66,"UCF",68,2
2022-01-29,"Houston",63,"UCF",49,-14
2022-02-03,"South Florida",49,"UCF",68,19
2022-02-08,"Wichita St.",66,"UCF",71,5
2021-11-09,"Cal St. Bakersfield",58,"UCLA",95,37
2021-11-12,"Villanova",77,"UCLA",86,9
2021-11-15,"Long Beach St.",79,"UCLA",100,21
2021-11-17,"North Florida",63,"UCLA",98,35
2021-11-22,"Bellarmine",62,"UCLA",75,13
2021-12-01,"Colorado",61,"UCLA",73,12
2022-01-06,"Long Beach St.",78,"UCLA",96,18
2022-01-13,"Oregon",84,"UCLA",81,-3
2022-01-15,"Oregon St.",65,"UCLA",81,16
2022-01-25,"Arizona",59,"UCLA",75,16
2022-01-27,"California",57,"UCLA",81,24
2022-01-29,"Stanford",43,"UCLA",66,23
2021-11-09,"Rivier",55,"UMass Lowell",91,36
2021-11-27,"Fisher",38,"UMass Lowell",101,63
2021-12-01,"Brown",73,"UMass Lowell",63,-10
2021-12-11,"Mass College of Libera",45,"UMass Lowell",109,64
2021-12-19,"Sacred Heart",62,"UMass Lowell",70,8
2022-01-06,"NJIT",77,"UMass Lowell",72,-5
2022-01-19,"Maine",62,"UMass Lowell",71,9
2022-01-26,"Albany",64,"UMass Lowell",62,-2
2022-02-05,"Vermont",78,"UMass Lowell",67,-11
2022-02-07,"Hartford",75,"UMass Lowell",85,10
2022-02-12,"UMBC",71,"UMass Lowell",88,17
2021-11-15,"Penn State York",47,"UMBC",85,38
2021-11-23,"American",67,"UMBC",98,31
2021-12-01,"Columbia",60,"UMBC",98,38
2021-12-16,"UNC Greensboro",62,"UMBC",51,-11
2022-01-08,"UMass Lowell",66,"UMBC",64,-2
2022-01-15,"Vermont",86,"UMBC",69,-17
2022-01-19,"Albany",66,"UMBC",54,-12
2022-01-26,"NJIT",69,"UMBC",73,4
2022-02-05,"New Hampshire",77,"UMBC",88,11
2022-02-09,"Hartford",64,"UMBC",68,4
2021-11-17,"Kansas Christian",36,"UMKC",99,63
2021-12-04,"Calvary",32,"UMKC",94,62
2021-12-10,"Green Bay",55,"UMKC",64,9
2022-01-10,"Nebraska Omaha",61,"UMKC",64,3
2022-01-11,"Baptist Christian",57,"UMKC",98,41
2022-01-15,"Oral Roberts",84,"UMKC",72,-12
2022-01-17,"Denver",63,"UMKC",55,-8
2022-01-20,"North Dakota St.",77,"UMKC",80,3
2022-01-22,"North Dakota",74,"UMKC",79,5
2022-01-24,"Spurgeon",44,"UMKC",111,67
2022-02-03,"St. Thomas",72,"UMKC",81,9
2022-02-05,"Western Illinois",82,"UMKC",91,9
